Access Of Foreign Data (AOFD);Coupling Between Objects (CBO);Cyclomatic Complexity (CC);Changing Classes (ChC);Changing Methods (CM);Depth Of Inheritance Hierarchy (DIT);Lines Of Code (LOC);Number of Accessor Methods (NAM);Number Of Child Classes (NOCC);Number Of Public Attributes (NOPA);Response For Class (RFC);Tight Class Cohesion (TCC);Weighted Chancging Methods (WCM);Weight Of a Class (WOC);Lack of Cohesion (LCOM);Refused Bequest Smell;Feature Envy Smell;Long Method Smell;Large Class Smell;Data Class Smell;Shotgun Surgery Smell
0.0;2;2;7;0;1;35;0;1;7;0;20;0;100;44;none;none;none;none;none;none
0.0;6;3;5;0;1;89;0;2;5;0;44;0;100;45;none;none;none;none;none;none
0.0;0;1;2;1;1;9;1;1;2;0;13;0;50;0;none;none;none;none;none;none
0.0;2;2;4;1;2;34;0;1;4;0;61;0;100;0;none;none;none;none;none;none
0.0;2;2;2;0;1;202;0;1;2;0;28;0;100;0;none;none;none;none;none;none
1.0;12;6;18;1;1;327;2;4;20;0;81;4;100;93;none;none;none;none;none;none
0.0;0;1;4;1;1;22;2;1;4;0;15;0;50;66;none;none;none;none;none;none
0.0;3;1;1;0;1;5;0;1;1;0;13;1;100;0;none;none;none;none;none;none
0.0;0;1;4;1;2;19;0;1;1;0;18;0;25;95;none;none;none;none;none;none
0.0;2;2;3;0;1;21;0;1;3;0;16;1;100;40;none;none;none;none;none;none
0.0;0;1;2;0;1;13;0;1;2;0;16;0;100;0;none;none;none;none;none;none
0.0;0;1;7;0;2;34;0;1;2;0;19;0;29;95;none;none;none;none;none;none
0.0;3;3;8;2;1;176;0;2;9;0;38;0;113;77;none;none;none;none;none;none
0.0;2;1;2;0;2;28;0;1;2;0;22;1;100;33;none;none;none;none;none;none
0.0;0;1;6;0;1;23;3;1;6;0;17;0;50;66;none;none;none;none;none;none
0.0;1;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
3.0;7;7;19;6;1;403;0;2;23;1;76;6;121;91;none;Feature Envy;none;none;none;none
0.0;4;2;6;0;1;24;1;1;6;0;26;1;83;16;none;none;none;none;none;none
0.0;4;6;10;1;1;281;0;3;11;0;50;2;110;76;Refused Bequest;none;none;none;none;none
0.0;0;1;0;0;2;14;0;1;0;0;34;0;0;0;none;none;none;none;none;none
0.0;0;5;7;2;1;55;1;1;7;0;22;0;86;62;none;none;none;none;none;none
0.0;6;8;3;0;1;186;0;3;4;0;50;2;133;80;Refused Bequest;none;none;none;none;none
0.0;4;6;2;1;2;38;0;1;3;0;62;4;150;0;none;none;none;none;none;none
0.0;4;8;7;1;1;65;3;1;9;0;36;1;86;63;none;none;none;none;none;none
2.0;18;15;18;2;1;317;0;3;25;0;97;9;139;91;none;none;none;none;Data Class;none
0.0;0;1;1;0;2;9;0;1;1;0;18;0;100;0;none;none;none;none;none;none
0.0;2;3;5;1;1;38;0;1;6;0;19;1;120;70;none;none;none;none;none;none
0.0;1;3;8;0;2;87;0;1;5;0;22;0;63;94;none;none;none;none;none;none
1.0;5;4;21;0;1;368;0;1;24;0;60;2;114;88;none;none;none;none;none;none
0.0;0;1;2;0;1;41;1;1;2;0;13;0;50;55;none;none;none;none;none;none
0.0;0;2;2;0;1;47;0;1;2;0;26;0;100;69;Refused Bequest;none;none;none;none;none
1.0;9;4;26;2;1;180;0;1;26;0;73;3;100;92;none;none;none;none;none;none
0.0;2;1;4;2;0;12;0;1;4;0;7;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;6;1;1;23;3;1;6;0;17;0;50;66;none;none;none;none;none;none
0.0;0;1;2;0;1;19;0;1;1;0;25;0;50;62;Refused Bequest;none;none;none;none;none
0.0;2;2;13;0;4;130;4;1;16;0;105;1;92;85;none;none;none;none;none;none
0.0;3;5;0;0;1;31;0;1;1;0;16;0;1;0;none;none;none;none;none;none
0.0;0;4;8;0;2;40;0;1;5;0;23;1;63;91;none;none;none;none;none;none
2.0;24;6;11;0;1;547;0;4;19;0;100;7;173;90;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;2;0;0;0;none;none;none;none;none;none
0.0;11;6;2;0;1;148;0;1;3;0;34;3;150;45;none;none;none;none;none;none
0.0;8;6;2;0;1;61;0;1;2;0;27;2;100;0;none;none;none;none;none;none
0.0;2;2;1;0;4;39;0;1;2;0;91;1;200;0;none;none;none;none;none;none
0.0;2;1;0;0;1;34;0;1;1;0;15;0;1;0;none;none;none;none;none;none
;2;4;_;_;1;64;_;2;4;_;19;0;_;_;none;none;none;none;none;none
1.0;1;4;4;0;1;29;0;1;4;0;19;0;100;50;none;none;none;none;none;none
0.0;2;2;3;0;0;35;0;1;3;0;5;0;100;66;none;none;none;none;none;none
;1;2;_;_;1;221;_;5;12;_;17;0;_;_;none;none;none;none;none;none
0.0;1;2;6;0;0;50;0;1;8;0;8;0;133;50;none;none;none;none;none;none
0.0;0;1;2;0;1;15;1;1;2;0;10;0;50;33;Refused Bequest;none;none;none;none;none
0.0;1;1;9;0;0;56;1;1;9;0;9;0;89;64;none;none;none;none;none;none
0.0;1;2;5;0;1;26;0;1;5;0;17;0;100;40;none;none;none;none;none;none
0.0;1;1;12;0;0;74;4;1;12;0;12;0;67;79;none;none;none;none;none;none
;3;2;_;_;0;170;_;3;15;_;19;0;_;_;none;none;none;none;none;none
0.0;3;2;3;0;0;75;0;2;3;0;6;0;100;56;none;none;none;none;none;none
0.0;0;1;2;1;1;9;1;1;2;0;13;0;50;0;none;none;none;none;none;none
0.0;2;2;16;0;0;95;0;1;15;0;19;0;94;87;none;none;none;none;none;none
;6;4;_;_;2;499;_;13;7;_;14;1;_;_;none;none;none;none;none;none
1.0;1;4;5;0;2;58;0;1;5;0;14;0;100;66;Refused Bequest;none;none;none;none;none
0.0;0;1;3;0;1;14;0;1;3;0;8;0;100;66;Refused Bequest;none;none;none;none;none
1.0;1;2;17;0;1;54;0;1;1;0;13;0;6;50;none;none;none;none;none;none
1.0;5;1;6;0;2;43;0;1;6;0;13;0;100;71;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;1;2;0;2;37;0;1;2;0;10;0;100;33;Refused Bequest;none;none;none;none;none
0.0;6;1;5;0;0;18;0;1;5;0;6;0;100;0;none;none;none;none;none;none
0.0;0;1;4;0;2;59;0;1;4;0;12;0;100;60;Refused Bequest;none;none;none;none;none
0.0;0;1;1;0;2;47;0;1;1;0;8;1;100;62;none;none;none;none;none;none
0.0;1;2;5;0;2;96;0;2;5;0;14;1;100;72;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
1.0;1;3;6;0;1;63;0;1;7;0;14;1;117;78;Refused Bequest;none;none;none;none;none
0.0;2;1;1;0;1;7;0;1;1;0;7;0;100;0;none;none;none;none;none;none
;3;1;_;_;0;19;_;1;3;_;3;0;_;_;none;none;none;none;none;none
0.0;3;1;0;0;0;19;0;1;3;0;3;0;3;0;none;none;none;none;none;none
;3;2;_;_;0;79;_;2;3;_;7;4;_;_;none;none;none;none;none;none
0.0;1;1;1;1;0;36;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;3;2;3;0;0;43;0;1;3;0;7;4;100;25;none;none;none;none;none;none
;11;6;_;_;4;3451;_;54;21;_;45;3;_;_;none;none;none;none;none;none
1.0;4;6;3;0;0;148;0;2;5;0;11;2;167;69;none;none;none;none;none;none
0.0;0;2;3;2;1;19;2;1;3;0;14;0;33;25;none;none;none;none;none;none
0.0;0;2;5;1;0;100;1;1;6;0;17;0;100;76;none;none;none;none;none;none
0.0;0;1;1;0;3;11;0;1;1;0;23;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;3;16;0;1;1;0;24;1;100;0;none;none;none;none;none;none
0.0;2;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;2;4;10;1;0;161;0;1;12;0;14;0;120;87;none;none;none;none;none;none
0.0;2;2;5;0;0;98;0;1;6;0;19;1;120;58;none;none;none;none;none;none
0.0;0;2;1;0;0;25;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;3;3;0;0;3;28;0;1;3;0;26;0;3;60;none;none;none;none;none;none
0.0;0;2;6;3;0;137;1;1;7;0;18;0;100;72;none;none;none;none;none;none
0.0;0;1;0;0;1;19;0;1;1;0;18;0;1;66;none;none;none;none;none;none
0.0;0;1;1;0;2;12;0;1;2;0;20;0;200;0;none;none;none;none;none;none
0.0;3;2;4;0;1;66;0;1;7;0;18;0;175;85;none;none;none;none;none;none
0.0;0;_;0;0;1;24;0;1;0;0;18;0;0;0;Refused Bequest;none;none;none;none;none
0.0;3;2;2;0;1;66;0;1;6;0;27;1;300;54;none;none;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;5;5;17;1;0;225;0;1;20;0;40;2;118;85;none;none;none;none;none;none
0.0;3;3;4;0;1;54;0;1;4;0;23;1;100;79;none;none;none;none;none;none
0.0;0;3;15;0;0;248;0;1;17;0;17;0;113;73;none;none;none;none;none;none
0.0;0;_;0;0;3;7;0;1;0;0;22;0;0;0;Refused Bequest;none;none;none;none;none
0.0;5;1;0;0;3;19;0;1;3;0;25;0;3;0;none;none;none;none;none;none
0.0;0;1;0;0;4;9;0;1;0;0;24;0;0;100;none;none;none;none;none;none
0.0;0;_;0;0;1;18;0;1;0;0;18;0;0;0;Refused Bequest;none;none;none;none;none
0.0;4;4;0;0;1;33;0;1;1;0;16;3;1;0;none;none;none;none;none;none
0.0;5;4;1;0;1;81;0;1;3;0;16;2;300;0;none;none;none;none;none;none
0.0;0;_;0;0;3;23;0;1;0;0;22;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;5;0;0;1;98;0;3;1;0;19;0;1;77;none;none;none;none;none;none
0.0;0;3;2;0;1;34;0;1;2;0;18;0;100;50;none;none;none;none;none;none
0.0;0;5;1;0;1;34;0;1;1;0;16;0;100;44;none;none;none;none;none;none
0.0;2;1;2;0;0;20;0;1;2;0;3;0;100;25;none;none;none;none;none;none
0.0;0;3;5;0;1;51;0;1;5;0;19;1;100;57;none;none;none;none;none;none
0.0;0;2;6;0;0;146;0;1;8;0;19;0;133;76;none;none;none;none;none;none
0.0;6;4;8;0;0;142;0;2;10;0;18;1;125;78;none;none;none;none;none;none
0.0;0;3;2;0;0;40;0;1;2;0;2;0;100;25;none;none;none;none;none;none
0.0;6;3;9;0;0;102;0;1;11;0;17;1;122;92;none;none;none;none;none;none
0.0;3;1;11;1;0;127;0;1;11;0;11;0;100;81;none;none;none;none;none;none
0.0;2;2;3;0;0;131;0;1;4;0;6;1;133;80;none;none;none;none;none;none
0.0;2;2;4;0;0;170;0;3;6;0;9;1;150;87;none;none;none;none;none;none
0.0;0;2;1;0;2;47;0;2;1;0;49;0;100;75;none;none;none;none;none;none
0.0;0;2;2;0;1;24;0;1;2;0;18;0;100;50;none;none;none;none;none;none
0.0;2;2;5;0;0;80;0;1;6;0;11;1;120;19;none;none;none;none;none;none
0.0;0;2;3;0;2;23;1;1;4;0;23;1;100;62;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;2;28;0;1;0;0;18;0;0;0;Refused Bequest;none;none;none;none;none
0.0;6;4;13;0;0;122;1;2;15;0;29;0;108;89;none;none;none;none;none;none
2.0;3;2;1;0;3;23;0;1;2;0;30;1;200;33;none;none;none;none;none;none
0.0;3;4;6;0;1;106;0;1;8;0;22;1;133;83;none;none;none;none;none;none
0.0;0;1;1;0;2;56;0;1;1;0;19;0;100;37;Refused Bequest;none;none;none;none;none
0.0;0;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;11;5;15;0;0;244;0;2;21;0;45;2;140;87;none;none;none;none;none;none
0.0;1;1;1;1;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;2;1;0;1;55;0;1;3;0;21;0;300;0;Refused Bequest;none;none;none;none;none
1.0;6;3;7;0;1;110;1;1;8;0;24;2;100;83;none;none;none;none;none;none
;1;5;_;_;1;207;_;10;3;_;27;0;_;_;none;none;none;none;none;none
0.0;0;1;2;0;1;16;1;1;2;0;23;0;50;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;1;6;0;1;0;0;21;0;0;0;Refused Bequest;none;none;none;none;none
0.0;1;5;3;0;1;72;0;1;3;0;27;0;100;16;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;21;0;0;0;Refused Bequest;none;none;none;none;none
0.0;1;1;0;0;1;27;0;1;1;0;22;0;1;66;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;21;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;3;2;1;0;30;0;1;3;0;21;0;150;0;none;none;none;none;none;none
0.0;0;2;1;0;1;36;0;1;1;0;22;0;100;60;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;21;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;21;0;0;0;Refused Bequest;none;none;none;none;none
;4;3;_;_;1;469;_;15;10;_;23;1;_;_;none;none;none;none;none;none
0.0;0;1;0;0;1;10;0;1;0;0;6;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;0;74;0;1;0;0;0;0;0;68;none;none;none;none;none;none
0.0;0;2;8;0;1;66;3;1;8;0;21;0;63;77;none;none;none;none;none;none
0.0;0;_;0;0;1;5;0;1;0;0;11;0;0;0;none;none;none;none;none;none
0.0;0;2;6;0;1;54;3;1;6;0;17;0;50;70;none;none;none;none;none;none
0.0;0;1;1;0;1;33;0;1;1;0;7;0;100;50;Refused Bequest;none;none;none;none;none
0.0;0;3;8;0;1;62;4;1;10;0;23;0;75;79;none;none;none;none;none;none
0.0;0;1;0;0;1;11;0;1;0;0;6;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;2;1;0;1;18;0;1;1;0;13;0;100;50;none;none;none;none;none;none
0.0;0;1;0;0;1;10;0;1;0;0;6;0;0;0;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;4;3;5;0;0;67;0;1;6;0;11;1;120;44;none;none;none;none;none;none
0.0;0;1;2;0;1;20;1;1;2;0;13;0;50;40;none;none;none;none;none;none
0.0;1;1;4;0;1;36;0;2;1;0;13;0;25;92;none;none;none;none;none;none
0.0;1;1;1;0;0;12;0;1;1;0;1;0;100;66;none;none;none;none;none;none
;27;24;_;_;3;2132;_;40;31;_;78;5;_;_;none;none;none;none;none;none
0.0;27;2;30;0;0;158;0;1;31;0;69;1;103;73;none;none;none;none;none;none
0.0;1;2;2;0;2;16;0;1;2;0;64;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;1;14;0;1;0;0;7;0;0;0;Refused Bequest;none;none;none;none;none
0.0;1;4;6;12;0;40;1;1;7;0;7;0;100;50;none;Feature Envy;none;none;none;none
0.0;27;1;30;6;1;129;0;1;30;0;64;1;100;75;none;Feature Envy;none;none;none;none
0.0;1;2;8;0;2;87;0;1;7;0;15;0;88;82;none;none;none;none;none;none
0.0;1;2;11;0;2;95;0;1;7;0;19;0;64;79;none;none;none;none;none;none
1.0;7;6;16;0;2;117;0;2;10;0;28;2;63;83;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;2;4;2;0;2;23;0;1;2;0;21;1;100;0;none;none;none;none;none;none
1.0;2;7;9;0;2;84;0;1;5;2;21;0;56;58;none;none;none;none;none;none
1.0;2;6;2;0;2;36;0;1;3;0;18;0;150;44;none;none;none;none;none;none
0.0;2;1;1;0;1;5;0;1;1;0;14;1;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;0;5;3;0;1;94;0;1;3;0;15;1;100;63;Refused Bequest;none;none;none;none;none
0.0;0;_;0;0;0;8;0;1;0;0;0;0;0;0;none;none;none;none;none;none
1.0;2;3;11;0;2;84;0;1;7;0;21;1;64;73;none;none;none;none;none;none
0.0;2;5;3;0;2;36;0;1;3;0;67;1;100;33;none;none;none;none;none;none
0.0;1;5;4;0;1;58;0;1;5;0;13;0;125;60;none;none;none;none;none;none
0.0;1;2;2;1;2;16;0;1;2;0;64;0;100;0;none;none;none;none;none;none
0.0;0;2;2;0;3;23;0;1;2;0;66;0;100;0;none;none;none;none;none;none
0.0;1;2;2;0;2;16;0;1;2;0;64;0;100;0;none;none;none;none;none;none
0.0;4;3;2;0;1;20;0;1;2;0;17;2;100;0;none;none;none;none;none;none
0.0;2;5;5;0;1;86;0;2;5;0;18;0;100;42;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;1;6;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;2;4;12;0;2;98;0;1;13;0;78;1;108;78;none;none;none;none;none;none
0.0;19;1;22;0;0;26;0;1;22;0;22;0;100;0;none;none;none;none;none;none
0.0;1;1;3;0;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
1.0;5;24;14;3;1;356;0;1;18;0;52;3;129;92;none;none;none;none;none;Shotgun Surgery
0.0;1;2;2;0;0;15;0;1;2;0;3;0;100;0;none;none;none;none;none;none
0.0;3;10;9;0;2;125;0;3;6;0;21;1;67;79;none;none;none;none;none;none
0.0;0;1;1;0;0;13;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;_;0;0;0;2;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;2;1;1;0;1;5;0;1;1;0;14;1;100;0;none;none;none;none;none;none
1.0;7;11;8;2;1;113;1;1;9;0;38;5;100;76;none;none;none;none;none;none
2.0;5;5;12;1;1;79;2;1;11;0;42;4;75;61;none;none;none;none;none;none
1.0;2;2;5;0;2;51;0;2;4;0;16;0;80;50;none;none;none;none;none;none
0.0;0;1;3;1;0;8;0;1;1;0;1;0;33;0;none;none;none;none;none;none
0.0;1;1;1;0;1;6;0;1;1;0;13;0;100;0;none;none;none;none;none;none
;7;5;_;_;1;624;_;11;27;_;48;3;_;_;none;none;none;none;none;none
0.0;1;1;2;1;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;1;1;7;1;0;9;0;1;7;0;7;0;100;0;none;none;none;none;none;none
1.0;6;4;5;0;1;43;0;1;5;0;24;0;100;40;none;none;none;none;none;none
1.0;5;3;6;0;1;71;0;1;6;0;24;0;100;69;none;none;none;none;none;none
0.0;0;4;2;0;1;14;0;1;2;0;31;0;100;0;none;none;none;none;none;none
0.0;3;2;3;0;1;23;0;1;3;0;19;1;100;0;none;none;none;none;none;none
0.0;7;5;23;0;0;374;5;4;27;0;48;1;96;93;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;0;6;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;5;2;10;0;1;86;1;1;10;0;41;3;90;54;none;none;none;none;none;none
;4;4;_;_;0;60;_;2;6;_;12;0;_;_;none;none;none;none;none;none
0.0;0;3;3;1;0;20;1;1;3;0;4;0;67;0;none;none;none;none;none;none
0.0;4;4;6;0;0;40;1;1;6;0;12;0;83;41;none;none;none;none;none;none
;34;13;_;_;5;5850;_;84;54;_;174;21;_;_;none;none;none;none;none;none
0.0;0;4;3;0;1;65;0;1;2;0;15;0;67;54;none;none;none;none;none;none
0.0;0;1;1;0;2;10;0;1;1;0;21;0;100;0;Refused Bequest;none;none;none;none;none
0.0;0;2;3;0;1;150;0;2;2;0;18;0;67;90;none;none;none;none;none;none
0.0;1;2;6;2;1;60;1;1;6;0;18;1;83;78;none;none;none;none;none;none
1.0;10;6;10;1;1;110;0;3;9;0;32;3;90;100;none;none;none;none;none;none
0.0;1;2;2;0;1;18;0;1;2;0;15;0;100;0;none;none;none;none;none;none
0.0;1;1;2;0;1;11;0;1;2;0;16;0;100;0;none;none;none;none;none;none
0.0;0;1;1;0;2;8;0;1;1;0;21;0;100;0;Refused Bequest;none;none;none;none;none
1.0;6;3;3;0;2;64;0;1;6;0;33;3;200;74;none;none;none;none;none;none
1.0;3;4;5;0;2;71;1;1;8;0;32;1;140;73;none;none;none;none;none;none
0.0;2;4;5;0;1;39;0;1;6;0;23;1;120;57;none;none;none;none;none;none
2.0;15;13;12;0;1;343;0;2;16;0;68;7;133;90;none;none;none;none;Data Class;none
0.0;0;1;3;1;1;15;0;1;0;0;11;0;0;60;none;none;none;none;none;none
0.0;6;1;6;0;1;33;0;1;6;0;23;3;100;0;none;none;none;none;none;none
2.0;15;6;16;1;1;154;0;1;11;0;55;6;69;93;none;none;none;none;none;none
0.0;1;6;11;1;1;99;0;1;11;0;33;4;100;30;none;none;none;none;none;none
0.0;0;1;3;0;0;5;0;1;3;0;3;0;100;0;none;none;none;none;none;none
0.0;3;1;2;0;0;10;0;1;2;0;5;1;100;0;none;none;none;none;none;none
4.0;34;10;57;10;1;634;0;1;54;0;156;21;95;98;none;none;none;none;none;none
0.0;0;1;1;0;2;8;0;1;1;0;21;0;100;0;Refused Bequest;none;none;none;none;none
0.0;1;1;3;0;1;12;0;1;3;0;19;0;100;0;none;none;none;none;none;none
0.0;0;4;6;1;1;89;1;1;8;0;32;0;117;71;none;none;none;none;none;none
0.0;0;1;3;0;1;12;0;1;3;0;17;0;100;0;none;none;none;none;none;none
1.0;2;3;7;0;5;64;0;1;7;0;156;2;100;100;none;none;none;none;none;none
0.0;4;1;1;0;1;93;0;1;1;0;15;0;100;90;none;none;none;none;none;none
0.0;5;8;37;0;1;284;0;1;18;0;44;3;49;94;none;none;none;none;none;none
1.0;1;1;2;0;3;10;0;1;2;0;33;0;100;0;Refused Bequest;none;none;none;none;none
1.0;2;1;3;0;3;16;0;1;4;0;29;0;133;0;Refused Bequest;none;none;none;none;none
2.0;22;9;11;0;4;431;1;5;22;0;174;8;191;84;Refused Bequest;none;none;none;none;none
0.0;0;1;0;0;2;6;0;1;0;0;13;0;0;100;none;none;none;none;none;none
0.0;0;1;0;0;2;6;0;1;0;0;13;0;0;100;none;none;none;none;none;none
0.0;0;1;2;1;1;14;1;1;2;0;13;0;50;50;none;none;none;none;none;none
0.0;0;5;6;1;2;90;3;1;10;0;30;1;117;85;none;none;none;none;none;none
0.0;3;3;5;0;2;63;0;1;6;0;29;1;120;78;none;none;none;none;none;none
0.0;1;2;7;0;3;40;0;1;8;0;82;0;114;88;Refused Bequest;none;none;none;none;none
2.0;3;4;3;0;3;72;0;1;3;0;35;4;100;83;none;none;none;none;none;none
0.0;2;5;4;1;2;63;0;1;7;0;33;0;175;70;none;none;none;none;none;none
0.0;1;1;2;0;3;28;0;1;4;0;32;1;200;40;none;none;none;none;none;none
0.0;2;10;3;0;0;58;0;1;3;0;10;0;100;41;none;none;none;none;none;none
0.0;8;1;18;0;3;87;0;1;18;0;110;5;100;56;Refused Bequest;none;none;none;none;none
0.0;2;2;7;2;1;38;0;1;8;0;28;2;114;87;none;none;none;none;none;none
0.0;0;1;3;0;1;19;1;1;3;0;17;0;67;60;none;none;none;none;none;none
0.0;0;5;2;0;1;48;0;1;3;0;24;1;150;66;none;none;none;none;none;none
1.0;3;5;3;0;1;107;0;2;5;0;25;1;167;74;none;none;none;none;none;none
1.0;2;1;5;0;2;40;0;1;5;0;26;1;100;100;none;none;none;none;none;none
1.0;1;2;0;0;2;11;0;1;1;0;25;0;1;0;none;none;none;none;none;none
0.0;3;4;1;0;1;121;0;1;3;0;18;2;300;0;none;none;none;none;none;none
1.0;3;2;2;0;1;23;0;1;2;0;21;5;100;0;none;none;none;none;none;none
0.0;0;3;1;0;3;20;0;1;1;0;32;0;100;33;Refused Bequest;none;none;none;none;none
0.0;0;3;18;0;1;44;0;1;2;0;15;1;11;92;none;none;none;none;none;none
0.0;2;8;7;0;2;109;0;1;7;0;42;2;100;60;none;none;none;none;none;none
0.0;2;1;5;1;1;95;0;1;5;0;20;3;100;0;none;none;none;none;none;none
0.0;2;1;4;0;1;30;0;1;4;0;21;3;100;0;none;none;none;none;none;none
0.0;1;5;4;0;1;70;0;1;5;0;29;2;125;66;none;none;none;none;none;none
0.0;2;2;1;1;1;462;0;3;1;0;16;1;100;96;none;none;none;none;none;none
0.0;1;1;0;0;4;6;0;1;0;0;24;0;0;100;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;2;3;1;0;1;28;0;1;1;0;13;0;100;0;none;none;none;none;none;none
0.0;1;1;2;1;0;4;0;1;1;0;1;0;50;0;none;none;none;none;none;none
0.0;3;6;1;1;1;67;0;1;3;0;20;2;300;72;none;none;none;none;none;none
0.0;0;_;0;0;0;3;0;1;0;0;0;0;0;0;none;none;none;none;none;none
0.0;4;3;18;2;1;149;4;1;24;0;44;3;111;89;none;none;none;none;none;none
0.0;3;7;1;1;1;78;0;1;2;0;22;3;200;59;none;none;none;none;none;none
0.0;4;6;13;0;1;110;3;1;16;0;35;3;100;87;none;none;none;none;none;none
0.0;3;1;4;0;1;42;0;1;4;0;17;0;100;66;none;none;none;none;none;none
0.0;0;4;0;0;0;34;0;1;2;0;6;0;2;33;none;none;none;none;none;none
0.0;3;10;6;0;0;83;0;1;7;0;18;2;117;73;none;none;none;none;none;none
0.0;7;5;13;2;1;169;0;1;13;0;54;4;100;94;none;none;none;none;none;none
0.0;3;2;7;0;1;108;0;1;7;0;26;0;100;88;none;none;none;none;none;none
0.0;0;1;5;0;1;21;0;1;5;0;16;0;100;0;none;none;none;none;none;none
0.0;1;1;5;0;2;36;0;1;5;0;24;0;100;0;none;none;none;none;none;none
0.0;1;1;1;0;0;3;0;1;1;0;1;0;100;0;none;none;none;none;none;none
0.0;2;1;2;0;0;4;0;1;2;0;2;0;100;0;none;none;none;none;none;none
0.0;4;4;1;0;1;69;0;1;5;0;22;0;500;76;none;none;none;none;none;none
1.0;1;1;0;0;2;8;0;1;1;0;25;0;1;0;none;none;none;none;none;none
0.0;0;2;1;1;1;14;0;1;1;0;18;2;100;0;none;none;none;none;none;none
1.0;2;6;20;0;4;185;0;1;22;0;172;2;110;80;none;none;none;none;none;none
0.0;3;3;6;0;1;47;0;1;6;0;26;1;100;67;none;none;none;none;none;none
0.0;2;1;2;0;1;18;0;2;2;0;15;1;100;33;none;none;none;none;none;none
0.0;0;1;0;0;2;5;0;1;0;0;13;0;0;0;none;none;none;none;none;none
0.0;0;2;6;0;2;64;2;1;6;0;62;1;67;78;Refused Bequest;none;none;none;none;none
0.0;7;2;3;0;0;61;1;2;4;0;16;2;100;30;none;none;none;none;none;none
1.0;4;2;3;0;1;29;0;1;3;0;21;3;100;0;none;none;none;none;none;none
0.0;0;1;11;0;1;23;0;1;0;0;11;0;0;100;none;none;none;none;none;none
;4;3;_;_;1;122;_;2;13;_;37;0;_;_;none;none;none;none;none;none
0.0;4;3;9;0;1;110;0;1;13;0;37;0;144;83;none;none;none;none;none;none
0.0;3;1;8;0;0;12;0;1;8;0;8;0;100;0;none;none;none;none;none;none
;8;11;_;_;0;206;_;3;5;_;17;5;_;_;none;none;none;none;none;none
0.0;6;11;0;0;0;67;0;1;2;0;14;4;2;0;none;none;none;none;none;none
0.0;5;3;2;1;0;79;0;1;5;0;14;1;250;72;none;none;none;none;none;none
