Resource,A,AC,AHF,AID,AIF,AIUR,ALD,AOFD,AUF,CA,CBO,CC,CE,CF,CIW,CL,CM,COC,CR,ChC,DAC,DD,DOIH,EC,FO,HDiff,HEff,HPLen,HPVoc,HPVol,I,IUR,JUC,LCOM1,LCOM2,LCOM3,LOC,MDC,MHF,MIC,MIF,MNOB,MNOL,MNOP,MPC,MSOO,NAM,NCC,NIC,NOA,NOAM,NOC,NOCC,NOCON,NOCP,NOED,NOIS,NOLV,NOM,NOO,NOOM,NOP,NOPA,NORM,NOprnd,NOprtr,NUOprnd,NUOprtr,PC,PF,PIS,PPkgM,PPrivM,PProtM,PPubM,PS,PUR,RFC,RMD,TCC,TCR,TRAp,TRAu,TRDp,TRDu,VOD,WCM,WMPC1,WMPC2,WOC
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.XMLDTDScannerImpl,,,,0,,,4,,,,,1,,,,,,,13,,,,,1,,,,,,,,,0,,,,7,1,,,,0,,3,1,,,,0,,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,14,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.endEntity,,,,5,,,11,,,,,11,,,,,,,31,,,,,1,,,,,,,,,0,,,,45,3,,,,11,,2,12,,,,4,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,46,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.ensureEnumerationSize,,,,0,,,1,,,,,2,,,,,,,30,,,,,1,,,,,,,,,0,,,,7,1,,,,1,,1,1,,,,0,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,43,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.getDTDContentModelHandler,,,,0,,,1,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.getDTDHandler,,,,0,,,1,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.getFeatureDefault,,,,0,,,2,,,,,3,,,,,,,59,,,,,3,,,,,,,,,0,,,,8,1,,,,1,,1,1,,,,0,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,143,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.getPropertyDefault,,,,0,,,2,,,,,3,,,,,,,59,,,,,3,,,,,,,,,0,,,,8,1,,,,1,,1,1,,,,0,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,143,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.getRecognizedFeatures,,,,0,,,1,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,1,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.getRecognizedProperties,,,,0,,,1,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,1,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.getScannerStateName,,,,0,,,4,,,,,3,,,,,,,14,,,,,3,,,,,,,,,0,,,,10,3,,,,4,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,17,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.init,,,,0,,,9,,,,,1,,,,,,,19,,,,,1,,,,,,,,,0,,,,11,1,,,,0,,0,1,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,23,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.peekReportEntity,,,,0,,,2,,,,,1,,,,,,,25,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,33,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.popContentStack,,,,0,,,2,,,,,1,,,,,,,0,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.popPEStack,,,,0,,,2,,,,,1,,,,,,,25,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,33,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.pushContentStack,,,,0,,,2,,,,,2,,,,,,,27,,,,,1,,,,,,,,,0,,,,8,1,,,,1,,1,1,,,,0,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,38,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.pushPEStack,,,,0,,,3,,,,,2,,,,,,,24,,,,,1,,,,,,,,,0,,,,12,1,,,,1,,2,1,,,,0,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,31,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.reset,,,,0,,,0,,,,,1,,,,,,,50,,,,,1,,,,,,,,,0,,,,5,1,,,,0,,1,2,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,100,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.reset,,,,0,,,0,,,,,1,,,,,,,20,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,0,2,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,25,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanAttDefaultDecl,,,,0,,,5,,,,,5,,,,,,,36,,,,,1,,,,,,,,,0,,,,27,4,,,,6,,5,6,,,,0,,,,,,,,,2,,,,5,,,,,,,,,,,,,,,,,,,57,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanAttType,,,,0,,,4,,,,,21,,,,,,,26,,,,,16,,,,,,,,,0,,,,96,16,,,,27,,2,9,,,,0,,,,,,,,,5,,,,2,,,,,,,,,,,,,,,,,,,35,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanAttlistDecl,,,,0,,,8,,,,,15,,,,,,,28,,,,,3,,,,,,,,,0,,,,70,6,,,,15,,0,12,,,,0,,,,,,,,,5,,,,0,,,,,,,,,,,,,,,,,,,38,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanChildren,,,,5,,,5,,,,,24,,,,,,,22,,,,,8,,,,,,,,,0,,,,112,11,,,,28,,1,17,,,,1,,,,,,,,,5,,,,1,,,,,,,,,,,,,,,,,,,28,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanComment,,,,0,,,4,,,,,2,,,,,,,50,,,,,1,,,,,,,,,0,,,,9,1,,,,1,,0,2,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,100,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanConditionalSect,,,,8,,,13,,,,,29,,,,,,,21,,,,,10,,,,,,,,,0,,,,105,15,,,,32,,1,14,,,,6,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,27,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanDTDExternalSubset,,,,0,,,6,,,,,6,,,,,,,42,,,,,6,,,,,,,,,0,,,,23,4,,,,5,,1,4,,,,0,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,72,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanDTDInternalSubset,,,,0,,,8,,,,,6,,,,,,,53,,,,,3,,,,,,,,,0,,,,24,1,,,,4,,3,6,,,,0,,,,,,,,,0,,,,3,,,,,,,,,,,,,,,,,,,112,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanDecls,,,,0,,,8,,,,,18,,,,,,,22,,,,,5,,,,,,,,,0,,,,77,17,,,,28,,1,17,,,,0,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,28,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanElementDecl,,,,0,,,6,,,,,15,,,,,,,23,,,,,1,,,,,,,,,0,,,,66,5,,,,17,,0,17,,,,0,,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,30,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanEntityDecl,,,,3,,,12,,,,,33,,,,,,,18,,,,,6,,,,,,,,,0,,,,152,23,,,,45,,0,27,,,,1,,,,,,,,,11,,,,0,,,,,,,,,,,,,,,,,,,21,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanEntityValue,,,,0,,,5,,,,,18,,,,,,,16,,,,,7,,,,,,,,,0,,,,98,15,,,,24,,2,19,,,,0,,,,,,,,,7,,,,2,,,,,,,,,,,,,,,,,,,19,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanMixed,,,,2,,,4,,,,,11,,,,,,,30,,,,,1,,,,,,,,,0,,,,50,5,,,,12,,1,13,,,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,43,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanNotationDecl,,,,0,,,7,,,,,9,,,,,,,25,,,,,1,,,,,,,,,0,,,,48,5,,,,10,,0,16,,,,0,,,,,,,,,5,,,,0,,,,,,,,,,,,,,,,,,,34,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanPIData,,,,0,,,2,,,,,2,,,,,,,50,,,,,1,,,,,,,,,0,,,,8,1,,,,1,,2,2,,,,0,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,100,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanTextDecl,,,,6,,,9,,,,,8,,,,,,,24,,,,,1,,,,,,,,,0,,,,44,7,,,,7,,0,15,,,,4,,,,,,,,,4,,,,0,,,,,,,,,,,,,,,,,,,31,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.scanningInternalSubset,,,,0,,,1,,,,,1,,,,,,,0,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.setDTDContentModelHandler,,,,0,,,1,,,,,1,,,,,,,67,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,200,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.setDTDHandler,,,,0,,,1,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.setInputSource,,,,0,,,2,,,,,3,,,,,,,47,,,,,1,,,,,,,,,0,,,,11,2,,,,2,,1,4,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,90,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.setScannerState,,,,1,,,2,,,,,2,,,,,,,40,,,,,1,,,,,,,,,0,,,,8,1,,,,1,,1,3,,,,1,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,67,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.skipInvalidEnumerationValue,,,,1,,,3,,,,,2,,,,,,,0,,,,,1,,,,,,,,,0,,,,10,2,,,,0,,0,2,,,,1,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.skipSeparator,,,,0,,,2,,,,,6,,,,,,,41,,,,,4,,,,,,,,,0,,,,23,6,,,,5,,2,5,,,,0,,,,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,70,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.startEntity,,,,0,,,7,,,,,7,,,,,,,40,,,,,1,,,,,,,,,0,,,,25,2,,,,7,,4,9,,,,0,,,,,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,68,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDTDScannerImpl.startPE,,,,2,,,7,,,,,4,,,,,,,31,,,,,1,,,,,,,,,0,,,,18,2,,,,3,,2,7,,,,2,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,44,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl,,187,,,,67,,11,17,,27,30,20,,14,46,45,6,38,14,9,6,2,73,19,66,1198237,2206,297,18121,,67,0,230,93,94,917,134,,2,,,9,4,,19,1,,,26,18,4,4,1,,20,22,,58,32,14,,0,85,1058,1148,264,33,,,,0,18,64,19,,,170,,13,63,3,61,16,71,6,192,150,61,221
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.Dispatcher,,0,,,,,,0,100,,2,1,2,,1,0,6,1,81,1,0,2,0,1,2,0,0,0,0,0,,,0,,,,4,1,,0,,,0,1,,1,0,,,0,,1,8,0,,2,22,,1,1,0,,0,0,0,0,0,0,,,,0,0,0,100,,,1,,0,417,0,0,0,0,0,1,1,2,100
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.Dispatcher.dispatch,,,,0,,,0,,,,,1,,,,,,,86,,,,,1,,,,,,,,,0,,,,2,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,600,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.ElementStack,,4,,,,,,0,78,,1,3,1,,3,67,11,3,58,3,1,2,1,4,1,25,9621,79,28,380,,,0,0,25,25,28,4,,0,,,2,1,,3,0,,,2,,1,0,1,,1,22,,5,3,0,,0,3,38,41,12,16,,,,0,0,33,67,,,17,,100,139,0,0,0,0,1,17,7,5,100
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.ElementStack.ElementStack,,,,0,,,1,,,,,2,,,,,,,29,,,,,1,,,,,,,,,0,,,,6,1,,,,0,,0,1,,,,0,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,40,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.ElementStack.clear,,,,0,,,1,,,,,1,,,,,,,50,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,100,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.ElementStack.popElement,,,,0,,,2,,,,,1,,,,,,,82,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,1,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,450,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.ElementStack.pushElement,,,,0,,,2,,,,,3,,,,,,,56,,,,,1,,,,,,,,,0,,,,12,1,,,,1,,1,3,,,,0,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,127,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.FragmentContentDispatcher,,0,,,,,,5,0,,18,30,12,,1,48,4,0,29,1,0,6,1,18,5,23,47353,325,74,2018,,,0,,,,204,39,,1,,,10,1,,30,0,,,0,,1,3,0,,12,22,,5,5,1,,0,33,146,179,56,18,,,,0,0,80,20,,,50,,0,42,0,0,0,0,10,0,35,7,500
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.FragmentContentDispatcher.dispatch,,,,7,,,19,,,,,30,,,,,,,13,,,,,14,,,,,,,,,0,,,,183,35,,,,48,,1,37,,,,6,,,,,,,,,6,,,,1,,,,,,,,,,,,,,,,,,,15,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.FragmentContentDispatcher.elementDepthIsZeroHook,,,,0,,,0,,,,,1,,,,,,,82,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,467,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.FragmentContentDispatcher.endOfFileHook,,,,0,,,1,,,,,2,,,,,,,59,,,,,1,,,,,,,,,0,,,,6,1,,,,1,,1,1,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,143,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.FragmentContentDispatcher.scanForDoctypeHook,,,,0,,,0,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.FragmentContentDispatcher.scanRootElementHook,,,,0,,,0,,,,,1,,,,,,,81,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,433,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.XMLDocumentFragmentScannerImpl,,,,0,,,0,,,,,1,,,,,,,100,,,,,1,,,,,,,,,0,,,,1,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.createContentDispatcher,,,,0,,,0,,,,,1,,,,,,,50,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,1,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,100,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.endEntity,,,,1,,,7,,,,,5,,,,,,,44,,,,,1,,,,,,,,,0,,,,16,1,,,,4,,2,5,,,,1,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,79,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.getDispatcherName,,,,0,,,1,,,,,5,,,,,,,10,,,,,3,,,,,,,,,0,,,,17,3,,,,4,,1,4,,,,0,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,11,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.getDocumentHandler,,,,0,,,1,,,,,1,,,,,,,25,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,0,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,33,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.getFeatureDefault,,,,0,,,2,,,,,3,,,,,,,59,,,,,3,,,,,,,,,0,,,,8,1,,,,1,,1,1,,,,0,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,143,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.getPropertyDefault,,,,0,,,2,,,,,3,,,,,,,59,,,,,3,,,,,,,,,0,,,,8,1,,,,1,,1,1,,,,0,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,143,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.getRecognizedFeatures,,,,0,,,1,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,1,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.getRecognizedProperties,,,,0,,,1,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,0,1,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.getScannerStateName,,,,0,,,11,,,,,2,,,,,,,10,,,,,1,,,,,,,,,0,,,,16,1,,,,11,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,11,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.handleCharacter,,,,0,,,4,,,,,4,,,,,,,36,,,,,1,,,,,,,,,0,,,,13,1,,,,3,,2,4,,,,0,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,57,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.handleEndElement,,,,2,,,8,,,,,5,,,,,,,49,,,,,1,,,,,,,,,0,,,,21,1,,,,4,,2,3,,,,1,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,96,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.reset,,,,0,,,16,,,,,3,,,,,,,38,,,,,1,,,,,,,,,0,,,,29,1,,,,1,,1,7,,,,0,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,61,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanAttribute,,,,3,,,8,,,,,7,,,,,,,39,,,,,1,,,,,,,,,0,,,,32,4,,,,7,,1,14,,,,3,,,,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,63,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanCDATASection,,,,2,,,4,,,,,19,,,,,,,16,,,,,4,,,,,,,,,0,,,,74,9,,,,16,,1,15,,,,2,,,,,,,,,7,,,,1,,,,,,,,,,,,,,,,,,,19,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanCharReference,,,,2,,,7,,,,,7,,,,,,,24,,,,,1,,,,,,,,,0,,,,28,5,,,,7,,0,8,,,,2,,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,31,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanComment,,,,0,,,3,,,,,2,,,,,,,55,,,,,1,,,,,,,,,0,,,,7,1,,,,1,,0,2,,,,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,122,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanContent,,,,1,,,5,,,,,8,,,,,,,27,,,,,1,,,,,,,,,0,,,,35,5,,,,6,,0,8,,,,1,,,,,,,,,2,,,,0,,,,,,,,,,,,,,,,,,,38,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanDocument,,,,0,,,3,,,,,3,,,,,,,55,,,,,3,,,,,,,,,0,,,,11,3,,,,1,,1,3,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,121,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanEndElement,,,,2,,,9,,,,,6,,,,,,,46,,,,,1,,,,,,,,,0,,,,22,3,,,,5,,0,7,,,,2,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,84,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanEntityReference,,,,2,,,11,,,,,12,,,,,,,21,,,,,1,,,,,,,,,0,,,,42,11,,,,18,,0,8,,,,2,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,27,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanPIData,,,,0,,,2,,,,,2,,,,,,,50,,,,,1,,,,,,,,,0,,,,8,1,,,,1,,2,2,,,,0,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,100,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanStartElement,,,,2,,,11,,,,,13,,,,,,,34,,,,,4,,,,,,,,,0,,,,55,10,,,,15,,0,17,,,,2,,,,,,,,,5,,,,0,,,,,,,,,,,,,,,,,,,52,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanStartElementAfterName,,,,2,,,11,,,,,11,,,,,,,24,,,,,4,,,,,,,,,0,,,,47,9,,,,12,,0,14,,,,2,,,,,,,,,3,,,,0,,,,,,,,,,,,,,,,,,,32,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanStartElementName,,,,0,,,4,,,,,2,,,,,,,47,,,,,1,,,,,,,,,0,,,,11,2,,,,2,,0,4,,,,0,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,90,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanXMLDeclOrTextDecl,,,,1,,,6,,,,,4,,,,,,,47,,,,,1,,,,,,,,,0,,,,22,4,,,,4,,1,8,,,,2,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,89,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.setDispatcher,,,,1,,,2,,,,,2,,,,,,,38,,,,,1,,,,,,,,,0,,,,8,1,,,,1,,1,3,,,,1,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,63,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.setDocumentHandler,,,,0,,,1,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,3,1,,,,0,,1,0,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.setFeature,,,,2,,,1,,,,,3,,,,,,,57,,,,,1,,,,,,,,,0,,,,11,1,,,,2,,2,4,,,,1,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,131,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.setInputSource,,,,0,,,1,,,,,1,,,,,,,75,,,,,1,,,,,,,,,0,,,,4,1,,,,0,,1,2,,,,0,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,300,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.setProperty,,,,3,,,2,,,,,5,,,,,,,46,,,,,1,,,,,,,,,0,,,,18,1,,,,3,,2,4,,,,1,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,85,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.setScannerState,,,,1,,,2,,,,,2,,,,,,,40,,,,,1,,,,,,,,,0,,,,8,1,,,,1,,1,3,,,,1,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,67,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.startEntity,,,,0,,,7,,,,,5,,,,,,,45,,,,,1,,,,,,,,,0,,,,20,2,,,,4,,4,6,,,,0,,,,,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,83,,,,,,,,,
XE210.org.apache.xerces.impl.XMLDocumentScannerImpl,,148,,,,39,,4,13,,28,21,18,,10,49,28,3,34,11,8,8,3,56,17,53,641708,1573,218,12219,,55,0,75,91,95,730,92,,2,,,3,4,,9,0,,,19,1,6,3,1,,18,19,,32,13,12,,0,54,743,830,191,27,,,,0,19,58,23,,,151,,13,52,3,107,5,18,2,76,43,28,130
