org.apache.xerces.dom.DeepNodeListImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeepNodeListImpl.java,56
org.apache.xerces.dom.DeferredAttrImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredAttrImpl.java,50
org.apache.xerces.dom.DeferredAttrNSImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredAttrNSImpl.java,50
org.apache.xerces.dom.DeferredCDATASectionImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredCDATASectionImpl.java,50
org.apache.xerces.dom.DeferredCommentImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredCommentImpl.java,50
org.apache.xerces.dom.DeferredDOMImplementationImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredDOMImplementationImpl.java,0
org.apache.xerces.dom.DeferredDocumentImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredDocumentImpl.java,88
org.apache.xerces.dom.DeferredDocumentImpl.IntVector,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredDocumentImpl.java,40
org.apache.xerces.dom.DeferredDocumentImpl.RefCount,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredDocumentImpl.java,0
org.apache.xerces.dom.DeferredDocumentTypeImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredDocumentTypeImpl.java,50
org.apache.xerces.dom.DeferredElementDefinitionImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredElementDefinitionImpl.java,50
org.apache.xerces.dom.DeferredElementImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredElementImpl.java,50
org.apache.xerces.dom.DeferredElementNSImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredElementNSImpl.java,50
org.apache.xerces.dom.DeferredEntityImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredEntityImpl.java,50
org.apache.xerces.dom.DeferredEntityReferenceImpl,C:\Users\amjad\Desktop\Dataset\XE210\src\org\apache\xerces\dom\DeferredEntityReferenceImpl.java,50
